stock,endDate,cash
AMN,2016-12-31,10622000.0
AMN,2017-12-31,15147000.0
AMN,2018-12-31,13856000.0
AMN,2019-12-31,82985000.0
AMNB,2016-12-31,53207000.0
AMNB,2017-12-31,52477000.0
AMNB,2018-12-31,64255000.0
AMNB,2019-12-31,78904000.0
AMOT,2016-12-31,15483000.0
AMOT,2017-12-31,15590000.0
AMOT,2018-12-31,8673000.0
AMOT,2019-12-31,13416000.0
AMP,2016-12-31,2486000000.0
AMP,2017-12-31,2620000000.0
AMP,2018-12-31,3097000000.0
AMP,2019-12-31,3827000000.0
AMPE,2016-12-31,4894834.0
AMPE,2017-12-31,8209071.0
AMPE,2018-12-31,7585000.0
AMPE,2019-12-31,6532000.0
AMPH,2016-12-31,72354000.0
AMPH,2017-12-31,65594000.0
AMPH,2018-12-31,86337000.0
AMPH,2019-12-31,73685000.0
AMRB,2016-12-31,27589000.0
AMRB,2017-12-31,38467000.0
AMRB,2018-12-31,29733000.0
AMRB,2019-12-31,17810000.0
AMRC,2016-12-31,20607000.0
AMRC,2017-12-31,24262000.0
AMRC,2018-12-31,61397000.0
AMRC,2019-12-31,33223000.0
AMRH,2016-12-31,1379887.0
AMRH,2017-12-31,4882084.0
AMRH,2018-12-31,1371331.0
AMRH,2019-12-31,431400.0
AMRK,2016-06-30,17142000.0
AMRK,2017-06-30,13059000.0
AMRK,2018-06-30,6291000.0
AMRK,2019-06-30,8320000.0
AMRN,2016-12-31,98251000.0
AMRN,2017-12-31,73637000.0
AMRN,2018-12-31,249227000.0
AMRN,2019-12-31,644588000.0
AMRS,2016-12-31,27150000.0
AMRS,2017-12-31,57059000.0
AMRS,2018-12-31,45353000.0
AMRS,2019-12-31,270000.0
AMRX,2016-12-31,27367000.0
AMRX,2017-12-31,74166000.0
AMRX,2018-12-31,213394000.0
AMRX,2019-12-31,151197000.0
AMS,2016-12-31,2871000.0
AMS,2017-12-31,2152000.0
AMS,2018-12-31,1442000.0
AMS,2019-12-31,1429000.0
AMSC,2017-03-31,26784000.0
AMSC,2018-03-31,34084000.0
AMSC,2019-03-31,77483000.0
AMSC,2020-03-31,24699000.0
AMSF,2016-12-31,58936000.0
AMSF,2017-12-31,55559000.0
AMSF,2018-12-31,40344000.0
AMSF,2019-12-31,43813000.0
AMSWA,2016-04-30,49004000.0
AMSWA,2017-04-30,66001000.0
AMSWA,2018-04-30,52794000.0
AMSWA,2019-04-30,61288000.0
AMT,2016-12-31,787200000.0
AMT,2017-12-31,802100000.0
AMT,2018-12-31,1208700000.0
AMT,2019-12-31,1501200000.0
AMTB,2016-12-31,130789000.0
AMTB,2017-12-31,152245000.0
AMTB,2018-12-31,85510000.0
AMTB,2019-12-31,121323000.0
AMTD,2016-09-30,1855000000.0
AMTD,2017-09-30,1472000000.0
AMTD,2018-09-30,2690000000.0
AMTD,2019-09-30,2852000000.0
AMTX,2016-12-31,1486000.0
AMTX,2017-12-31,428000.0
AMTX,2018-12-31,1188000.0
AMTX,2019-12-31,656000.0
AMWD,2017-04-30,176978000.0
AMWD,2018-04-30,78410000.0
AMWD,2019-04-30,57656000.0
AMWD,2020-04-30,97059000.0
AMZN,2016-12-31,19334000000.0
AMZN,2017-12-31,20522000000.0
AMZN,2018-12-31,31750000000.0
AMZN,2019-12-31,36092000000.0
AN,2016-12-31,64800000.0
AN,2017-12-31,69200000.0
AN,2018-12-31,48600000.0
AN,2019-12-31,42000000.0
ANAB,2016-12-31,51232000.0
ANAB,2017-12-31,81189000.0
ANAB,2018-12-31,113596000.0
ANAB,2019-12-31,171017000.0
ANAT,2016-12-31,289338000.0
ANAT,2017-12-31,375837000.0
ANAT,2018-12-31,268164000.0
ANAT,2019-12-31,452001000.0
ANCN,2016-12-31,4559863.0
ANCN,2017-12-31,1454000.0
ANCN,2018-12-31,7517000.0
ANCN,2019-12-31,17575000.0
ANDE,2016-12-31,62630000.0
ANDE,2017-12-31,34919000.0
ANDE,2018-12-31,22593000.0
ANDE,2019-12-31,54895000.0
ANET,2016-12-31,567923000.0
ANET,2017-12-31,859192000.0
ANET,2018-12-31,649950000.0
ANET,2019-12-31,1111286000.0
ANF,2017-01-28,547189000.0
ANF,2018-02-03,675558000.0
ANF,2019-02-02,723135000.0
ANF,2020-02-01,671267000.0
ANGI,2016-12-31,36377000.0
ANGI,2017-12-31,221521000.0
ANGI,2018-12-31,336984000.0
ANGI,2019-12-31,390565000.0
ANGO,2016-05-31,32333000.0
ANGO,2017-05-31,47544000.0
ANGO,2018-05-31,74096000.0
ANGO,2019-05-31,227641000.0
ANH,2016-12-31,31031000.0
ANH,2017-12-31,12273000.0
ANH,2018-12-31,3165000.0
ANH,2019-12-31,8236000.0
ANIK,2016-12-31,104261000.0
ANIK,2017-12-31,133256000.0
ANIK,2018-12-31,89042000.0
ANIK,2019-12-31,157463000.0
ANIP,2016-12-31,27365000.0
ANIP,2017-12-31,31144000.0
ANIP,2018-12-31,43008000.0
ANIP,2019-12-31,62332000.0
ANIX,2016-10-31,2488323.0
ANIX,2017-10-31,3339374.0
ANIX,2018-10-31,3055890.0
ANIX,2019-10-31,3491625.0
ANSS,2016-12-31,822479000.0
ANSS,2017-12-31,881501000.0
ANSS,2018-12-31,777139000.0
ANSS,2019-12-31,872094000.0
ANTM,2016-12-31,4075300000.0
ANTM,2017-12-31,3609000000.0
ANTM,2018-12-31,3934000000.0
ANTM,2019-12-31,4937000000.0
ANVS,2017-12-31,347472.0
ANVS,2018-12-31,35312.0
ANVS,2019-12-31,1858.0
ANY,2016-12-31,5056000.0
ANY,2017-12-31,600000.0
ANY,2018-12-31,341000.0
ANY,2019-12-31,149000.0
AOBC,2016-04-30,191279000.0
AOBC,2017-04-30,61549000.0
AOBC,2018-04-30,48860000.0
AOBC,2019-04-30,41015000.0
AOD,2016-10-31,2932043.0
AOD,2017-10-31,586087.0
AOD,2018-10-31,3741095.0
AOD,2019-10-31,420901.0
AON,2016-12-31,397000000.0
AON,2017-12-31,717100000.0
AON,2018-12-31,618900000.0
AON,2019-12-31,735500000.0
AOS,2016-12-31,330400000.0
AOS,2017-12-31,346600000.0
AOS,2018-12-31,259700000.0
AOS,2019-12-31,374000000.0
AOSL,2016-06-30,87774000.0
AOSL,2017-06-30,115708000.0
AOSL,2018-06-30,131535000.0
AOSL,2019-06-30,121893000.0
AP,2016-12-31,38579000.0
AP,2017-12-31,18656000.0
AP,2018-12-31,19713000.0
AP,2019-12-31,6960000.0
APA,2016-12-31,1377000000.0
APA,2017-12-31,1668000000.0
APA,2018-12-31,714000000.0
APA,2019-12-31,247000000.0
APAM,2016-12-31,156777000.0
APAM,2017-12-31,159167000.0
APAM,2018-12-31,174906000.0
APAM,2019-12-31,143626000.0
APD,2016-09-30,1293200000.0
APD,2017-09-30,3273600000.0
APD,2018-09-30,2791300000.0
APD,2019-09-30,2248700000.0
APDN,2016-09-30,4479274.0
APDN,2017-09-30,2959781.0
APDN,2018-09-30,1659564.0
APDN,2019-09-30,558988.0
APEI,2016-12-31,146351000.0
APEI,2017-12-31,176905000.0
APEI,2018-12-31,210431000.0
APEI,2019-12-31,201440000.0
APEN,2016-12-31,19111000.0
APEN,2017-12-31,30513000.0
APEN,2018-12-31,23996000.0
APEN,2019-12-31,29905000.0
APEX,2017-01-28,8378000.0
APEX,2018-02-03,3174000.0
APEX,2019-02-02,4284000.0
APEX,2020-02-01,1209000.0
APG,2018-08-31,11672995.0
APG,2019-12-31,256000000.0
APH,2016-12-31,1034600000.0
APH,2017-12-31,1719100000.0
APH,2018-12-31,1279300000.0
APH,2019-12-31,891200000.0
APLS,2016-12-31,24863488.0
APLS,2017-12-31,175643529.0
APLS,2018-12-31,176267666.0
APLS,2019-12-31,351985085.0
APLT,2017-12-31,3277000.0
APLT,2018-12-31,18748000.0
APLT,2019-12-31,18850000.0
APM,2016-12-31,301643.0
APM,2017-12-31,16245807.0
APM,2018-12-31,12006624.0
APM,2019-12-31,5189003.0
APO,2016-12-31,847647000.0
APO,2017-12-31,844185000.0
APO,2018-12-31,659418000.0
APO,2019-12-31,1601531000.0
APOG,2017-03-04,19463000.0
APOG,2018-03-03,19359000.0
APOG,2019-03-02,17087000.0
APOG,2020-02-29,14952000.0
APPF,2016-12-31,10699000.0
APPF,2017-12-31,16109000.0
APPF,2018-12-31,74076000.0
APPF,2019-12-31,15813000.0
APPN,2016-12-31,31143000.0
APPN,2017-12-31,73758000.0
APPN,2018-12-31,94930000.0
APPN,2019-12-31,159755000.0
APPS,2017-03-31,6149000.0
APPS,2018-03-31,12720000.0
APPS,2019-03-31,10894000.0
APPS,2020-03-31,21534000.0
APRE,2017-12-31,24401488.0
APRE,2018-12-31,65675931.0
APRE,2019-12-31,130088869.0
APRN,2016-12-31,81468000.0
APRN,2017-12-31,228514000.0
APRN,2018-12-31,95615000.0
APRN,2019-12-31,43531000.0
APT,2016-12-31,9456000.0
APT,2017-12-31,8763000.0
APT,2018-12-31,7007000.0
APT,2019-12-31,6548000.0
APTO,2016-12-31,7940000.0
APTO,2017-12-31,10631000.0
APTO,2018-12-31,15299000.0
APTO,2019-12-31,79842000.0
APTS,2016-12-31,12321787.0
APTS,2017-12-31,21043000.0
APTS,2018-12-31,38958000.0
APTS,2019-12-31,94381000.0
APTV,2016-12-31,737000000.0
APTV,2017-12-31,1596000000.0
APTV,2018-12-31,567000000.0
APTV,2019-12-31,412000000.0
APTX,2016-12-31,16180000.0
APTX,2017-12-31,92136000.0
APTX,2018-12-31,150637000.0
APTX,2019-12-31,98849000.0
APVO,2016-12-31,9676000.0
APVO,2017-12-31,7095000.0
APVO,2018-12-31,30635000.0
APVO,2019-12-31,12448000.0
APWC,2016-12-31,48231000.0
APWC,2017-12-31,46093000.0
APWC,2018-12-31,60778000.0
APWC,2019-12-31,53673000.0
APY,2016-12-31,26027000.0
APY,2017-12-31,23712000.0
APY,2018-12-31,41832000.0
APY,2019-12-31,35290000.0
APYX,2016-12-31,14456000.0
APYX,2017-12-31,9949000.0
APYX,2018-12-31,16596000.0
APYX,2019-12-31,58812000.0
AQB,2016-12-31,3324609.0
AQB,2017-12-31,492861.0
AQB,2018-12-31,3002557.0
AQB,2019-12-31,2798744.0
AQMS,2016-12-31,25458000.0
AQMS,2017-12-31,22793000.0
AQMS,2018-12-31,20892000.0
AQMS,2019-12-31,7575000.0
AQST,2016-12-31,9209000.0
AQST,2017-12-31,17379000.0
AQST,2018-12-31,60599000.0
AQST,2019-12-31,49326000.0
AQUA,2016-09-30,50362000.0
AQUA,2017-09-30,59254000.0
AQUA,2018-09-30,82365000.0
AQUA,2019-09-30,109881000.0
ARA,2016-12-31,100905000.0
ARA,2017-12-31,71511000.0
ARA,2018-12-31,55200000.0
ARA,2019-12-31,34494000.0
ARAV,2016-12-31,201153000.0
ARAV,2017-12-31,81146000.0
ARAV,2018-12-31,56992000.0
ARAV,2019-12-31,65134000.0
ARAY,2016-06-30,119771000.0
ARAY,2017-06-30,72084000.0
ARAY,2018-06-30,83083000.0
ARAY,2019-06-30,76798000.0
ARC,2016-12-31,25239000.0
ARC,2017-12-31,28059000.0
ARC,2018-12-31,29433000.0
ARC,2019-12-31,29425000.0
ARCB,2016-12-31,114280000.0
ARCB,2017-12-31,120772000.0
ARCB,2018-12-31,190186000.0
ARCB,2019-12-31,201909000.0
ARCC,2016-12-31,223000000.0
ARCC,2017-12-31,316000000.0
ARCC,2018-12-31,296000000.0
ARCC,2019-12-31,176000000.0
ARCH,2016-12-31,305372000.0
ARCH,2017-12-31,273387000.0
ARCH,2018-12-31,264937000.0
ARCH,2019-12-31,153020000.0
ARCO,2016-12-31,194803000.0
ARCO,2017-12-31,308491000.0
ARCO,2018-12-31,197282000.0
ARCO,2019-12-31,121880000.0
ARCT,2016-12-31,8345000.0
ARCT,2017-12-31,24965000.0
ARCT,2018-12-31,36709000.0
ARCT,2019-12-31,71353000.0
ARD,2016-12-31,813000000.0
ARD,2017-12-31,784000000.0
ARD,2018-12-31,530000000.0
ARD,2019-12-31,614000000.0
ARDS,2016-12-31,22291000.0
ARDS,2017-12-31,25096000.0
ARDS,2018-12-31,24237000.0
ARDS,2019-12-31,20897000.0
ARDX,2016-12-31,74598000.0
ARDX,2017-12-31,75383000.0
ARDX,2018-12-31,78768000.0
ARDX,2019-12-31,181133000.0
ARE,2016-12-31,125032000.0
ARE,2017-12-31,254381000.0
ARE,2018-12-31,234181000.0
ARE,2019-12-31,189681000.0
AREC,2016-12-31,784525.0
AREC,2017-12-31,186722.0
AREC,2018-12-31,2293107.0
AREC,2019-12-31,3324.0
ARES,2016-12-31,798141000.0
ARES,2017-12-31,675429000.0
ARES,2018-12-31,494891000.0
ARES,2019-12-31,744705000.0
ARGO,2016-12-31,86000000.0
ARGO,2017-12-31,176600000.0
ARGO,2018-12-31,139200000.0
ARGO,2019-12-31,137800000.0
ARI,2016-12-31,200996000.0
ARI,2017-12-31,77671000.0
ARI,2018-12-31,109806000.0
ARI,2019-12-31,452282000.0
ARKR,2016-10-01,7239000.0
ARKR,2017-09-30,1406000.0
ARKR,2018-09-29,5012000.0
ARKR,2019-09-28,7177000.0
ARL,2016-12-31,17522000.0
ARL,2017-12-31,33778000.0
ARL,2018-12-31,36428000.0
ARL,2019-12-31,51228000.0
ARLO,2016-12-31,220000.0
ARLO,2017-12-31,108000.0
ARLO,2018-12-31,151290000.0
ARLO,2019-12-31,236680000.0
ARLP,2016-12-31,39782000.0
ARLP,2017-12-31,6756000.0
ARLP,2018-12-31,244150000.0
ARLP,2019-12-31,36482000.0
ARMK,2016-09-30,152580000.0
ARMK,2017-09-29,238797000.0
ARMK,2018-09-28,215025000.0
ARMK,2019-09-27,246643000.0
ARMP,2017-12-31,11376000.0
ARMP,2018-12-31,9663000.0
ARMP,2019-12-31,6033000.0
ARNA,2016-12-31,90712000.0
ARNA,2017-12-31,158837000.0
ARNA,2018-12-31,161037000.0
ARNA,2019-12-31,243274000.0
AROC,2016-12-31,3134000.0
AROC,2017-12-31,10536000.0
AROC,2018-12-31,5610000.0
AROC,2019-12-31,3685000.0
AROW,2016-12-31,28745000.0
AROW,2017-12-31,42067000.0
AROW,2018-12-31,43562000.0
AROW,2019-12-31,34236000.0
ARPO,2016-12-31,1609694.0
ARPO,2017-12-31,20264109.0
ARPO,2018-12-31,62614010.0
ARPO,2019-12-31,38524536.0
ARQT,2017-12-31,3418000.0
ARQT,2018-12-31,39394000.0
ARQT,2019-12-31,63336000.0
ARR,2016-12-31,271773000.0
ARR,2017-12-31,265232000.0
ARR,2018-12-31,221668000.0
ARR,2019-12-31,181395000.0
ARTL,2016-08-31,3590.0
ARTL,2017-08-31,572775.0
ARTL,2018-08-31,337424.0
ARTL,2019-08-31,4423965.0
ARTNA,2016-12-31,226000.0
ARTNA,2017-12-31,952000.0
ARTNA,2018-12-31,293000.0
ARTNA,2019-12-31,596000.0
ARTW,2016-11-30,1063716.0
ARTW,2017-11-30,212400.0
ARTW,2018-11-30,3512.0
ARTW,2019-11-30,3145.0
ARVN,2016-12-31,5088548.0
ARVN,2017-12-31,30912391.0
ARVN,2018-12-31,3190056.0
ARVN,2019-12-31,9211057.0
ARW,2016-12-31,534320000.0
ARW,2017-12-31,730083000.0
ARW,2018-12-31,509327000.0
ARW,2019-12-31,300103000.0
ARWR,2016-09-30,85366448.0
ARWR,2017-09-30,24838567.0
ARWR,2018-09-30,30133213.0
ARWR,2019-09-30,221804128.0
ASA,2016-11-30,4278910.0
ASA,2017-11-30,3677900.0
ASA,2018-11-30,3449518.0
ASA,2019-11-30,6038848.0
ASB,2016-12-31,642233000.0
ASB,2017-12-31,643042000.0
ASB,2018-12-31,782784000.0
ASB,2019-12-31,400232000.0
ASC,2016-12-31,55952873.0
ASC,2017-12-31,39457407.0
ASC,2018-12-31,56903038.0
ASC,2019-12-31,51723107.0
ASFI,2016-09-30,6282000.0
ASFI,2017-09-30,17591000.0
ASFI,2018-09-30,6284000.0
ASFI,2019-09-30,4308000.0
ASGN,2016-12-31,27044000.0
ASGN,2017-12-31,36667000.0
ASGN,2018-12-31,41800000.0
ASGN,2019-12-31,95200000.0
ASH,2016-09-30,1017000000.0
ASH,2017-09-30,566000000.0
ASH,2018-09-30,294000000.0
ASH,2019-09-30,232000000.0
ASIX,2016-12-31,14199000.0
ASIX,2017-12-31,55432000.0
ASIX,2018-12-31,9808000.0
ASIX,2019-12-31,7050000.0
ASM,2017-01-01,11780000.0
ASM,2017-12-31,3420000.0
ASM,2018-12-31,3252000.0
ASM,2019-12-31,9625000.0
ASMB,2016-12-31,28575085.0
ASMB,2017-12-31,82033000.0
ASMB,2018-12-31,41471000.0
ASMB,2019-12-31,46732000.0
ASNA,2016-07-30,371800000.0
ASNA,2017-07-29,325600000.0
ASNA,2018-08-04,231000000.0
ASNA,2019-08-03,328000000.0
ASPN,2016-12-31,18086000.0
ASPN,2017-12-31,10694000.0
ASPN,2018-12-31,3327000.0
ASPN,2019-12-31,3633000.0
ASPS,2016-12-31,149294000.0
ASPS,2017-12-31,105006000.0
ASPS,2018-12-31,58294000.0
ASPS,2019-12-31,82741000.0
ASPU,2016-04-30,783796.0
ASPU,2017-04-30,2756217.0
ASPU,2018-04-30,14612559.0
ASPU,2019-04-30,9519352.0
ASRT,2016-12-31,117709000.0
ASRT,2017-12-31,126884000.0
ASRT,2018-12-31,110949000.0
ASRT,2019-12-31,42107000.0
ASRV,2016-12-31,34067000.0
ASRV,2017-12-31,28988000.0
ASRV,2018-12-31,31294000.0
ASRV,2019-12-31,19168000.0
ASTC,2016-06-30,4399000.0
ASTC,2017-06-30,2184000.0
ASTC,2018-06-30,552000.0
ASTC,2019-06-30,1588000.0
ASTE,2016-12-31,82371000.0
ASTE,2017-12-31,62280000.0
ASTE,2018-12-31,25821000.0
ASTE,2019-12-31,48857000.0
ASUR,2016-12-31,12767000.0
ASUR,2017-12-31,27792000.0
ASUR,2018-12-31,15444000.0
ASUR,2019-12-31,28826000.0
ASYS,2016-09-30,27655000.0
ASYS,2017-09-30,51121000.0
ASYS,2018-09-30,45897000.0
ASYS,2019-09-30,52982000.0
AT,2016-12-31,85600000.0
AT,2017-12-31,78700000.0
AT,2018-12-31,68300000.0
AT,2019-12-31,74900000.0
ATAX,2016-12-31,20748521.0
ATAX,2017-12-31,69597699.0
ATAX,2018-12-31,32001925.0
ATAX,2019-12-31,42308153.0
ATCO,2016-12-31,367901000.0
ATCO,2017-12-31,253176000.0
ATCO,2018-12-31,357300000.0
ATCO,2019-12-31,195000000.0
ATEC,2016-12-31,19593000.0
ATEC,2017-12-31,22466000.0
ATEC,2018-12-31,29054000.0
ATEC,2019-12-31,47113000.0
ATEN,2016-12-31,28975000.0
ATEN,2017-12-31,46567000.0
ATEN,2018-12-31,40621000.0
ATEN,2019-12-31,45742000.0
ATEX,2017-03-31,124083000.0
ATEX,2018-03-31,98318000.0
ATEX,2019-03-31,76722000.0
ATEX,2020-03-31,137453000.0
ATGE,2016-06-30,308164000.0
ATGE,2017-06-30,240426000.0
ATGE,2018-06-30,430690000.0
ATGE,2019-06-30,299445000.0
ATH,2016-12-31,2459000000.0
ATH,2017-12-31,4892000000.0
ATH,2018-12-31,2913000000.0
ATH,2019-12-31,4240000000.0
ATHX,2016-12-31,14753000.0
ATHX,2017-12-31,29316000.0
ATHX,2018-12-31,51059000.0
ATHX,2019-12-31,35041000.0
ATI,2016-12-31,229600000.0
ATI,2017-12-31,141600000.0
ATI,2018-12-31,382000000.0
ATI,2019-12-31,490800000.0
ATKR,2016-09-30,200279000.0
ATKR,2017-09-30,45718000.0
ATKR,2018-09-30,126662000.0
ATKR,2019-09-30,123415000.0
ATLC,2016-12-31,76052000.0
ATLC,2017-12-31,41484000.0
ATLC,2018-12-31,60968000.0
ATLC,2019-12-31,135379000.0
ATLO,2016-12-31,23771068.0
ATLO,2017-12-31,20442550.0
ATLO,2018-12-31,23645066.0
ATLO,2019-12-31,25882880.0
ATNI,2016-12-31,269721000.0
ATNI,2017-12-31,207956000.0
ATNI,2018-12-31,191836000.0
ATNI,2019-12-31,161287000.0
ATNM,2016-12-31,20519294.0
ATNM,2017-12-31,17399636.0
ATNM,2018-12-31,13673308.0
ATNM,2019-12-31,9253831.0
ATNX,2016-12-31,33125000.0
ATNX,2017-12-31,39284000.0
ATNX,2018-12-31,49794000.0
ATNX,2019-12-31,127674000.0
ATO,2016-09-30,47534000.0
ATO,2017-09-30,26409000.0
ATO,2018-09-30,13771000.0
ATO,2019-09-30,24550000.0
ATOM,2016-12-31,26718000.0
ATOM,2017-12-31,17369000.0
ATOM,2018-12-31,18933000.0
ATOM,2019-12-31,14871000.0
ATOS,2016-12-31,3027962.0
ATOS,2017-12-31,7217469.0
ATOS,2018-12-31,10380493.0
ATOS,2019-12-31,12581136.0
ATR,2016-12-31,466287000.0
ATR,2017-12-31,712640000.0
ATR,2018-12-31,261823000.0
ATR,2019-12-31,241970000.0
ATRA,2016-12-31,47968000.0
ATRA,2017-12-31,79223000.0
ATRA,2018-12-31,60698000.0
ATRA,2019-12-31,74317000.0
ATRC,2016-12-31,24208000.0
ATRC,2017-12-31,21809000.0
ATRC,2018-12-31,32231000.0
ATRC,2019-12-31,28483000.0
ATRI,2016-12-31,20022000.0
ATRI,2017-12-31,30136000.0
ATRI,2018-12-31,58753000.0
ATRI,2019-12-31,45048000.0
ATRO,2016-12-31,17901000.0
ATRO,2017-12-31,17914000.0
ATRO,2018-12-31,16622000.0
ATRO,2019-12-31,31906000.0
ATRS,2016-12-31,27715000.0
ATRS,2017-12-31,26562000.0
ATRS,2018-12-31,27892000.0
ATRS,2019-12-31,23201000.0
ATSG,2016-12-31,16358000.0
ATSG,2017-12-31,32699000.0
ATSG,2018-12-31,54022000.0
ATSG,2019-12-31,35601000.0
ATTO,2016-12-31,194035000.0
ATTO,2017-12-31,141762000.0
ATTO,2018-12-31,133526000.0
ATTO,2019-12-31,124706000.0
ATUS,2016-12-31,486792000.0
ATUS,2017-12-31,329848000.0
ATUS,2018-12-31,298781000.0
ATUS,2019-12-31,701898000.0
ATV,2016-12-31,25505731.0
ATV,2017-12-31,21019834.0
ATV,2018-12-31,20143783.0
ATV,2019-12-31,13461368.0
ATVI,2016-12-31,3245000000.0
ATVI,2017-12-31,4713000000.0
ATVI,2018-12-31,4225000000.0
ATVI,2019-12-31,5794000000.0
ATXI,2016-12-31,197000.0
ATXI,2017-12-31,11782000.0
ATXI,2018-12-31,2671000.0
ATXI,2019-12-31,8745000.0
AU,2016-12-31,215000000.0
AU,2017-12-31,205000000.0
AU,2018-12-31,329000000.0
AU,2019-12-31,456000000.0
AUB,2016-12-31,124737000.0
AUB,2017-12-31,199373000.0
AUB,2018-12-31,261199000.0
AUB,2019-12-31,436032000.0
AUBN,2016-12-31,121277000.0
AUBN,2017-12-31,105528000.0
AUBN,2018-12-31,65076000.0
AUBN,2019-12-31,92443000.0
AUDC,2016-12-31,24344000.0
AUDC,2017-12-31,24235000.0
AUDC,2018-12-31,31503000.0
AUDC,2019-12-31,64773000.0
AUMN,2016-12-31,2588000.0
AUMN,2017-12-31,3250000.0
AUMN,2018-12-31,3293000.0
AUMN,2019-12-31,4593000.0
AUPH,2016-12-31,39649000.0
AUPH,2017-12-31,165629000.0
AUPH,2018-12-31,117967000.0
AUPH,2019-12-31,306019000.0
AUTL,2017-09-30,137070000.0
AUTL,2018-09-30,246984000.0
AUTL,2018-12-31,217450000.0
AUTL,2019-12-31,210643000.0
AUTO,2016-12-31,38512000.0
AUTO,2017-12-31,24993000.0
AUTO,2018-12-31,13600000.0
AUTO,2019-12-31,892000.0
AUY,2016-12-31,97400000.0
AUY,2017-12-31,148900000.0
AUY,2018-12-31,98500000.0
AUY,2019-12-31,158800000.0
AVA,2016-12-31,8507000.0
AVA,2017-12-31,16172000.0
AVA,2018-12-31,14656000.0
AVA,2019-12-31,9896000.0
AVAV,2016-04-30,124287000.0
AVAV,2017-04-30,79904000.0
AVAV,2018-04-30,143517000.0
AVAV,2019-04-30,172708000.0
AVB,2016-12-31,214994000.0
AVB,2017-12-31,67088000.0
AVB,2018-12-31,91659000.0
AVB,2019-12-31,39687000.0
AVD,2016-12-31,7869000.0
AVD,2017-12-31,11337000.0
AVD,2018-12-31,6168000.0
AVD,2019-12-31,6581000.0
AVDL,2016-12-31,39215000.0
AVDL,2017-12-31,16564000.0
AVDL,2018-12-31,9325000.0
AVDL,2019-12-31,9774000.0
AVEO,2016-12-31,15096000.0
AVEO,2017-12-31,14949000.0
AVEO,2018-12-31,24427000.0
AVEO,2019-12-31,29785000.0
AVGO,2016-10-30,3097000000.0
AVGO,2017-10-29,11204000000.0
AVGO,2018-11-04,4292000000.0
AVGO,2019-11-03,5055000000.0
AVGR,2016-12-31,36096000.0
AVGR,2017-12-31,5389000.0
AVGR,2018-12-31,16410000.0
AVGR,2019-12-31,10943000.0
AVID,2016-12-31,44948000.0
AVID,2017-12-31,57223000.0
AVID,2018-12-31,56103000.0
AVID,2019-12-31,69085000.0
AVLR,2016-12-31,20230000.0
AVLR,2017-12-31,14075000.0
AVLR,2018-12-31,142322000.0
AVLR,2019-12-31,466950000.0
AVNS,2016-12-31,113700000.0
AVNS,2017-12-31,219700000.0
AVNS,2018-12-31,384500000.0
AVNS,2019-12-31,205300000.0
AVNW,2016-07-01,30479000.0
AVNW,2017-06-30,35658000.0
AVNW,2018-06-29,37425000.0
AVNW,2019-06-28,31946000.0
AVRO,2016-12-31,5357000.0
AVRO,2017-12-31,5963000.0
AVRO,2018-12-31,126302000.0
AVRO,2019-12-31,187043000.0
AVT,2016-07-02,1031478000.0
AVT,2017-07-01,836384000.0
AVT,2018-06-30,621125000.0
AVT,2019-06-29,546105000.0
AVTR,2016-12-31,62900000.0
AVTR,2017-12-31,185400000.0
AVTR,2018-12-31,184700000.0
AVTR,2019-12-31,186700000.0
AVXL,2016-09-30,9186814.0
AVXL,2017-09-30,27440257.0
AVXL,2018-09-30,22930638.0
AVXL,2019-09-30,22185630.0
AVY,2016-12-31,195100000.0
AVY,2017-12-30,224400000.0
AVY,2018-12-29,232000000.0
AVY,2019-12-28,253700000.0
AVYA,2016-09-30,336000000.0
AVYA,2017-09-30,876000000.0
AVYA,2018-09-30,700000000.0
AVYA,2019-09-30,752000000.0
AWF,2017-03-31,7710454.0
AWF,2018-03-31,2027770.0
AWF,2019-03-31,5842433.0
AWF,2020-03-31,3894561.0
AWI,2016-12-31,141900000.0
AWI,2017-12-31,159600000.0
AWI,2018-12-31,325700000.0
AWI,2019-12-31,45300000.0
AWK,2016-12-31,75000000.0
AWK,2017-12-31,55000000.0
AWK,2018-12-31,130000000.0
AWK,2019-12-31,60000000.0
AWP,2016-10-31,2192803.0
AWP,2017-10-31,173545398.0
AWP,2018-10-31,2590799.0
AWP,2019-10-31,2975362.0
AWR,2016-12-31,436000.0
AWR,2017-12-31,214000.0
AWR,2018-12-31,7141000.0
AWR,2019-12-31,1334000.0
AWRE,2016-12-31,51913000.0
AWRE,2017-12-31,51608000.0
AWRE,2018-12-31,51612000.0
AWRE,2019-12-31,47742000.0
AWX,2016-12-31,2299000.0
AWX,2017-12-31,1025000.0
AWX,2018-12-31,1406000.0
AWX,2019-12-31,1446000.0
AX,2016-06-30,451568000.0
AX,2017-06-30,586012000.0
AX,2018-06-30,622850000.0
AX,2019-06-30,511225000.0
AXDX,2016-12-31,19244000.0
AXDX,2017-12-31,28513000.0
AXDX,2018-12-31,66260000.0
AXDX,2019-12-31,61014000.0
AXE,2016-12-30,115100000.0
AXE,2017-12-29,116000000.0
AXE,2018-12-28,81000000.0
AXE,2020-01-03,79600000.0
AXGN,2016-12-31,30014405.0
AXGN,2017-12-31,36507000.0
AXGN,2018-12-31,24294000.0
AXGN,2019-12-31,35724000.0
